Date,Open,High,Low,Close,Adj Close,Volume
2016-04-28,56130,56130,55730,55730,55730,483970
2016-04-29,55730,56130,55730,56130,56130,465510
2016-05-04,56550,57760,56130,57350,57350,833130
2016-05-05,57350,58150,57350,57350,57350,615970
2016-05-06,57760,57760,57350,57350,57350,599150
2016-05-09,58950,59380,57760,58150,58150,1908180
2016-05-10,57760,58150,57350,57760,57760,357200
2016-05-11,57760,58950,57760,58950,58950,444790
2016-05-12,58950,59380,58150,58560,58560,402470
2016-05-13,58560,58950,58150,58150,58150,329960
2016-05-16,58150,59380,58150,58950,58950,656960
2016-05-17,59760,59760,58950,59380,59380,1078900
2016-05-18,59380,59380,58560,58560,58560,637860
2016-05-19,58560,58950,58150,58560,58560,377230
2016-05-20,58950,59380,58560,58950,58950,397920
2016-05-23,59380,59380,58560,58950,58950,715290
2016-05-24,58950,58950,58560,58560,58560,476530
2016-05-25,58560,58950,58150,58150,58150,450900
2016-05-26,58150,58150,56920,56920,56920,963010
2016-05-27,57350,57760,56920,57760,57760,332540
2016-05-30,57760,57760,56920,57350,57350,282620
2016-05-31,57760,57760,57350,57350,57350,202240
2016-06-01,56920,57350,56550,56920,56920,622250
2016-06-02,56920,57350,56920,56920,56920,365590
2016-06-03,57350,57350,56550,56920,56920,508090
2016-06-06,56920,56920,55710,55710,55710,661120
2016-06-07,55710,56120,55300,56120,56120,439670
2016-06-08,56550,56920,56120,56550,56550,292560
2016-06-09,56550,56550,56120,56550,56550,199430
2016-06-10,56550,56550,55710,56120,56120,333760
2016-06-13,55710,56120,55300,56120,56120,280500
2016-06-14,55710,56120,55300,56120,56120,175590
2016-06-15,55710,56550,55300,56120,56120,267060
2016-06-16,56550,56920,56120,56120,56120,198930
2016-06-17,56120,56550,55710,56120,56120,208430
2016-06-20,56120,56550,55710,56120,56120,276920
2016-06-21,56550,57350,56550,56920,56920,609500
2016-06-22,56920,57350,56550,56920,56920,276520
2016-06-23,56550,57770,56550,57350,57350,1145260
2016-06-24,57350,57350,54080,56120,56120,1764890
2016-06-27,55710,56120,54900,56120,56120,681400
2016-06-28,56120,58990,55710,57350,57350,2005670
2016-06-29,57770,57770,56920,56920,56920,830840
2016-06-30,57350,58170,57350,57770,57770,687180
2016-07-01,58590,58990,58170,58590,58590,1171460
2016-07-04,58990,59410,58590,59410,59410,878780
2016-07-05,59410,59790,58590,58990,58990,719200
2016-07-06,58590,58990,58170,58590,58590,401510
2016-07-07,58590,60230,58590,60230,60230,1355810
2016-07-08,60630,61040,59790,60230,60230,654500
2016-07-11,60230,61040,59410,59790,59790,554950
2016-07-12,59790,60230,58990,60230,60230,644290
2016-07-13,60230,60630,59790,60230,60230,444730
2016-07-14,59790,60630,59410,59790,59790,1249220
2016-07-15,59790,60630,59410,60230,60230,491430
2016-07-18,60630,61870,60230,61450,61450,1083560
2016-07-19,61450,63480,61450,62670,62670,1838230
2016-07-20,63100,65129,62270,64730,64730,1548000
2016-07-21,65550,66360,63910,64330,64330,1758070
2016-07-22,65129,65129,62270,63910,63910,2099510
2016-07-25,64330,64330,63100,63100,63100,551630
2016-07-26,63100,64730,62670,64330,64330,1021030
2016-07-27,64730,65129,64330,64730,64730,594750
2016-07-28,64730,65950,64730,65550,65550,1316550
2016-07-29,65550,65950,64730,64730,64730,1004950
2016-08-01,65129,65129,63100,63480,63480,1706560
2016-08-02,63100,63480,62270,62270,62270,1681750
2016-08-03,62670,63480,62270,63100,63100,660790
2016-08-04,63480,64730,63100,63910,63910,1142360
2016-08-05,63910,64730,63480,64730,64730,839620
2016-08-08,64730,65129,64330,64730,64730,657180
2016-08-09,65129,66790,65129,66360,66360,1906470
2016-08-10,66790,67600,66360,67180,67180,1339110
2016-08-11,67600,69240,67180,69240,69240,1682430
2016-08-12,70460,71690,68820,68820,68820,3172710
2016-08-15,68820,69650,68400,69240,69240,1144990
2016-08-16,69240,70050,69240,69240,69240,1086530
2016-08-17,69650,70460,69240,70050,70050,1335230
2016-08-18,70460,71280,70050,71280,71280,2115570
2016-08-19,73310,74330,71790,72290,72290,3527830
2016-08-22,72290,72800,70790,70790,70790,1276220
2016-08-23,70790,72290,70270,72290,72290,1074520
2016-08-24,72800,73800,72290,73310,73310,1173980
2016-08-25,73310,73800,72290,73310,73310,609070
2016-08-26,72800,73800,72800,73800,73800,961360
2016-08-29,73800,78360,73800,76330,76330,3289040
2016-08-30,76850,77340,75840,76850,76850,1752690
2016-08-31,77340,78870,77340,78870,78870,2108900
2016-09-01,78870,78870,76850,77850,77850,2630100
2016-09-05,77850,78870,76330,77850,77850,2682460
2016-09-06,77850,77850,75840,75840,75840,1732660
2016-09-07,75320,75320,72290,73800,73800,4166500
2016-09-08,73310,74810,72800,74330,74330,2287900
2016-09-09,74810,74810,72290,72290,72290,1741810
2016-09-12,72800,73710,71230,71390,71390,2182400
2016-09-13,71390,73710,70330,73260,73260,2425810
2016-09-14,72800,73040,71900,72800,72800,875800
2016-09-15,73040,73100,72050,72290,72290,1445440
2016-09-16,72290,72290,69760,69760,69760,6624630
2016-09-19,70790,70790,68640,68750,68750,3028480
2016-09-20,68640,68750,67230,68750,68750,2676170
